order_id,product_id,customer_id,order_date,price,quantity,sales_amount,order_status
706615217,83066,6687962,2023-12-13,500.17,1,500.17,completed
681448371,47649,8783782,2023-12-25,44.8,2,89.6,completed
988263633,71525,7409818,2025-12-10,670.95,2,1341.9,completed
412012314,86771,3262652,2024-07-17,159.09,1,159.09,completed
845409758,62064,5867694,2025-11-02,681.51,1,681.51,completed
637762918,93586,7669275,2025-03-04,277.14,1,277.14,completed
452739425,59328,1575185,2024-07-25,260.02,3,780.06,completed
133485233,65130,1455323,2025-08-22,649.27,1,649.27,returned
340246405,69958,9912910,2025-06-11,343.96,1,343.96,completed
917232306,16407,6441107,2025-11-18,394.97,1,394.97,completed
834086343,25613,3861212,2025-06-18,238.32,1,238.32,completed
385669166,99807,1860785,2025-12-20,362.6,1,362.6,completed
477163092,73191,8719044,2025-10-15,664.34,1,664.34,completed
786529060,91567,7273429,2023-12-01,40.65,1,40.65,completed
201264005,67815,3358575,2025-11-02,533.68,1,533.68,completed
350207526,62064,3530789,2024-11-03,83.47,1,83.47,completed
933607262,62186,6332169,2024-11-22,631.03,1,631.03,returned
829339239,97881,7025355,23/10/2024,802.19,1,802.19,completed
873110712,22851,4165812,2023-01-18,371.76,1,371.76,completed
426081154,21886,2376907,2024-06-10,497.72,1,497.72,completed
636084328,97785,2786848,22/08/2023,470.59,2,941.18,completed
562419517,65045,5502956,2025-11-15,655.56,1,655.56,completed
359712362,83373,5228749,2024-02-08,392.3,1,392.3,completed
832465961,39266,6425401,2023-01-18,836.63,1,836.63,completed
908976426,71609,5951063,2025-03-16,672.0,1,672.0,completed
783214856,94829,6172717,2025-10-05,477.05,1,477.05,completed
507463328,76369,1611181,2023-05-09,422.18,1,422.18,completed
514526088,77233,2651968,2024-10-05,496.14,1,496.14,completed
673855316,99807,1353349,2024-06-28,172.9,1,172.9,completed
363010885,85434,3959283,2024-11-07,171.29,3,513.87,completed
195732043,71525,5084067,2024-09-27,547.6,1,547.6,completed
299802815,78579,2681260,2023-02-18,,3,2578.86,completed
106026006,74343,1659384,2023-12-27,342.45,,684.9,completed
357307550,42966,9788970,2023-12-24,681.02,2,1362.04,completed
180480738,83373,3579994,2025-08-24,453.6,1,453.6,completed
754394569,69873,9032468,2024-11-05,784.82,4,3139.28,returned
383702256,85047,9051978,2023-02-13,596.7,1,596.7,completed
785152110,39266,8166230,2023-02-21,,1,162.75,completed
385221365,48288,5561545,2023-05-21,58.72,1,58.72,completed
506140683,74343,7170776,2025-02-12,262.81,2,525.62,completed
433921331,48288,2029147,2024-11-08,324.41,1,324.41,completed
223026346,83924,4131122,2024-09-15,44.93,1,44.93,completed
192692314,25992,5478155,2023-12-27,237.27,3,711.81,completed
111248883,11505,7553304,2025-08-13,466.58,2,933.16,completed
882753357,93586,7159258,10/02/2025,654.56,1,654.56,completed
397327313,28466,5561545,2023-12-08,585.04,1,585.04,completed
476806617,69873,3870482,2024-08-14,311.6,1,311.6,completed
343575480,88664,4535367,08/11/2024,588.19,1,588.19, RETURNED
914165625,90504,4820164,2025-12-07,687.23,3,2061.69,completed
178856214,21886,4914576,2025-12-20,351.41,1,351.41,completed
236686725,78579,4484049,2025-03-22,888.78,1,888.78,completed
490261366,80525,6427231,2025-11-07,249.09,2,498.18,completed
755134437,85047,7642384,2023-05-27,776.01,1,776.01,completed
595031927,42966,5763862,2024-10-21,118.95,1,118.95,completed
651331788,80525,5531075,2025-01-26,701.1,1,701.1,completed
614501193,74360,3201885,2023-01-05,567.03,1,567.03,completed
749345932,83066,6431138,2025-11-19,372.16,3,1116.48, RETURNED
791742306,83924,6142818,2023-05-12,406.54,1,406.54,returned
529006423,51875,9400592,2023-01-18,70.36,1,70.36,completed
702419651,23444,4961433,2024-01-04,103.7,1,103.7,completed
703808558,28666,6059240,2024-08-09,829.94,2,1659.88,completed
222150549,75865,5973500,2025-11-07,381.64,1,381.64,completed
106694931,99807,8678625,2025-06-23,70.77,1,70.77,Completed 
937370251,41448,6947320,2025-10-12,463.15,2,926.3,completed
209075472,13242,9515567,2024-11-25,260.83,1,260.83,completed
782612077,92138,9500343,2024-04-20,79.72,2,159.44, RETURNED
549198116,86771,2971959,2024-02-12,607.07,1,607.07,completed
510367808,99048,8636803,2023-09-24,835.8,2,1671.6,completed
100295722,81517,9359478,2025-04-22,752.96,2,1505.92,completed
229516584,65763,9527954,2025-11-16,636.6,2,1273.2,completed
807012958,71525,7442408,2024-10-17,714.2,1,714.2,completed
673558683,21886,4579018,2025-08-28,386.74,2,773.48,completed
133916680,57650,9400592,2025-07-01,330.91,2,661.82,completed
981988477,50321,2769648,2024-10-27,848.63,1,848.63,completed
533538911,22851,7522693,2025-05-09,318.84,3,956.52,completed
943905863,26908,3570821,2024-07-06,455.51,1,455.51,Completed 
786093118,69958,1197199,2024-09-11,570.97,4,2283.88,completed
171097188,75865,1589008,2024-02-17,231.59,2,463.18,completed
351147417,92138,5661648,2024-06-09,595.97,1,595.97,completed
751825064,81846,3465071,2023-07-16,384.11,2,768.22,completed
679667219,92138,7693741,2025-07-05,188.75,5,943.75,completed
293919401,68937,6652075,2025-02-19,56.16,1,56.16,completed
979219609,62186,5510164,2024-08-08,432.62,1,432.62,completed
520869868,62701,9329639,2023-11-05,519.2,1,519.2,completed
475996943,99807,6199572,2025-11-23,430.76,1,430.76,completed
641592593,78767,7224459,2023-10-13,569.87,5,2849.35,completed
514545227,69958,3605863,2024-09-25,883.77,1,883.77,completed
554064129,65340,1266873,2024-10-23,439.66,1,439.66,completed
106915701,75865,7405935,2023-11-09,30.72,1,30.72,completed
515040301,78767,7309236,2025-01-10,700.24,1,700.24,completed
146921681,81802,9137789,2024-04-08,645.5,1,645.5,completed
477178204,47696,7201947,2024-03-24,562.22,1,562.22,completed
230645518,69873,1126914,2025-08-06,826.36,5,4131.8,completed
206736723,28666,8033678,2025-10-10,532.3,1,532.3, RETURNED
328271770,83066,9615957,2024-01-16,798.8,1,798.8,completed
832324785,77316,9860095,2024-12-27,675.47,2,1350.94,completed
300849085,42966,2636071,2023-05-09,634.98,1,634.98,completed
967341312,83373,1557395,2025-07-18,65.17,1,65.17,completed
783267898,80525,1548510,2025-03-04,126.78,1,126.78, RETURNED
415795170,86876,9741223,01/06/2023,,1,485.71,completed
708806724,25613,8490528,2023-12-11,85.26,4,341.04,completed
724408168,51187,9074443,2025-08-04,825.72,1,825.72,completed
316648224,24514,4086426,2025-09-24,862.08,1,862.08,completed
160084965,68937,9371589,2024-10-13,630.47,1,630.47,completed
876215294,54616,2569808,2023-12-18,701.46,4,2805.84,completed
833401809,68937,1599960,28/06/2023,178.81,1,178.81,completed
553941824,74262,1258357,2023-11-04,378.11,2,756.22,completed
922715252,99807,7780953,2024-04-03,788.72,1,788.72,completed
414709318,82949,6938050,2024-09-08,496.66,1,496.66,completed
453193115,83373,3022053,2024-09-05,878.12,,1756.24,completed
630706503,28466,1170392,2023-01-08,603.0,1,603.0,completed
864238107,25992,4478168,2025-12-12,247.16,1,247.16,completed
172413980,62186,6427231,2024-09-01,128.48,1,128.48,completed
232881380,51187,7121919,2024-07-23,671.53,1,671.53,completed
795014064,59328,6179153,2024-04-08,534.21,1,534.21,Completed 
189375779,23444,4972086,2025-10-19,39.5,2,79.0,completed
826049779,81517,9985196,2023-04-05,550.42,4,2201.68,completed
445088579,85684,8651160,2023-03-06,54.53,4,218.12,completed
629015290,56745,1554067,2023-06-12,570.61,1,570.61,Completed 
656454022,74360,5623174,21/01/2024,690.34,1,690.34,completed
853735057,81517,1207545,2024-06-14,87.52,4,350.08,completed
721156943,42966,7556568,2023-07-25,552.76,1,552.76,completed
529860689,37554,3711198,2023-06-12,153.99,1,153.99,completed
271785417,58345,6801286,2024-12-11,,1,824.41,completed
584809955,62701,8950770,2024-12-13,177.1,1,177.1,completed
340342018,91567,4720403,2023-05-17,,1,708.03,completed
269903462,86771,7267833,2023-12-04,375.28,1,375.28,completed
222124302,25263,2428178,2023-10-18,728.92,1,728.92,completed
832864677,80525,5914265,2024-12-21,728.57,1,728.57,completed
959200732,62064,3396700,2024-08-02,715.54,2,1431.08,completed
807242299,94514,9412922,2024-04-01,889.29,1,889.29,completed
796290271,24514,3036298,2024-08-01,785.44,2,1570.88,completed
433814383,51187,8791116,2024-12-08,564.49,2,1128.98,completed
922907003,85434,2393930,2025-06-10,543.34,2,1086.68,completed
270872616,77085,3972769,2023-04-10,897.57,2,1795.14,completed
263551311,25613,2529491,2023-09-04,123.21,2,246.42,completed
807747882,65340,9594862,2024-11-11,539.54,4,2158.16,completed
479713160,41448,3326285,2024-05-28,761.45,1,761.45,completed
150323043,37554,3240343,2023-12-05,291.38,1,291.38,completed
926948596,65340,9137789,2025-10-19,659.29,1,659.29,completed
504124598,91459,1476776,2023-06-01,666.23,1,666.23,completed
829963381,20003,4921815,2024-06-26,855.12,1,855.12,completed
348289994,23444,9901289,2025-02-27,595.66,1,595.66,completed
940223223,71609,9820705,2025-06-04,17.32,1,17.32,completed
761792170,65763,5882776,2025-12-02,41.14,1,41.14,completed
849798474,99807,1370921,2024-08-26,24.82,1,24.82,completed
631990361,25263,5864714,2023-12-23,379.95,2,759.9,completed
362139299,43900,8377774,2025-09-12,525.22,1,525.22,completed
250555856,85684,9660237,2025-12-23,30.15,1,30.15,completed
576213147,20580,2826977,2023-12-06,57.66,1,57.66,completed
468201015,62064,1925411,2024-10-28,884.16,2,1768.32,completed
227067882,91459,4667449,2024-10-03,,1,720.33,completed
432022286,81846,8126053,2023-06-27,654.74,1,654.74,completed
104430668,42966,6454983,2023-11-05,195.03,4,780.12,completed
333511247,80525,1212895,2023-01-19,734.36,3,2203.08,completed
772236499,62064,7875650,2025-06-27,89.94,1,89.94,completed
726034361,25263,3697893,2023-07-14,98.84,1,98.84,completed
547377765,50501,8995592,2023-07-13,212.84,1,212.84,completed
909293697,66283,5614382,2023-09-27,,1,771.52,completed
191960255,37554,6914847,2025-05-20,669.82,1,669.82,completed
296793483,88778,4678966,2024-11-05,540.39,2,1080.78,completed
334940606,28466,4397912,2023-09-23,615.65,2,1231.3,completed
237577408,80525,7367677,2025-10-23,509.66,5,2548.3,completed
749958119,62268,2017272,2023-10-16,638.22,4,2552.88,completed
567398398,24514,5533121,2023-12-16,570.47,2,1140.94,completed
465139343,10332,8095661,2023-07-24,81.55,1,81.55,completed
363006453,83373,4621259,2025-01-18,842.71,1,842.71,completed
303298642,62701,7313879,2023-11-01,889.54,2,1779.08, RETURNED
727039011,82672,9316386,2025-08-13,578.3,1,578.3,completed
682110142,97881,3605863,2023-11-14,117.14,,234.28,completed
980052145,99048,8999764,2025-11-06,658.08,1,658.08,completed
417803937,65340,5037091,2025-09-19,313.41,1,313.41,completed
499496977,91567,9338794,2023-09-09,378.18,1,378.18,completed
814367152,62701,3203303,2023-08-24,489.09,1,489.09,completed
478358877,11505,8379839,2024-12-22,275.93,1,275.93,completed
301813314,65763,5311550,2024-02-21,408.49,1,408.49,completed
100830096,26908,3062102,2025-12-02,730.34,1,730.34,completed
688182185,65045,1971209,2023-12-25,138.13,1,138.13,completed
479811023,82949,7347937,2024-02-11,21.42,1,21.42,completed
330193542,85434,6578057,2025-06-13,319.25,1,319.25,completed
720299587,20580,7840267,2025-04-22,784.02,1,784.02,completed
445096774,97881,7493481,2025-12-11,685.21,3,2055.63,completed
587563768,28666,4669571,2023-01-12,486.52,1,486.52,completed
801453430,55568,7172016,2023-01-14,245.02,5,1225.1,completed
261632428,25992,9533231,2023-01-18,435.51,2,871.02,completed
689663848,47696,8435248,2024-07-19,,2,540.9,completed
100434503,85047,8936983,2025-11-16,734.48,1,734.48,completed
508366846,94829,1808451,2025-08-09,786.36,1,786.36,completed
239839140,47696,6539520,2025-04-22,812.52,1,812.52,completed
120158286,81802,4774370,2023-04-04,578.21,1,578.21,completed
344520766,23452,8481513,2023-02-04,256.2,1,256.2,completed
310618972,73191,6780280,2023-05-03,871.22,2,1742.44,completed
281027250,58345,5325834,2025-12-21,149.89,1,149.89,completed
781827905,77233,2586554,2024-07-05,322.0,2,644.0,completed
690573148,83924,4209933,2023-03-11,47.17,1,47.17,completed
887469141,80525,6634495,2025-10-27,743.14,3,2229.42,completed
934063537,24514,2817207,2023-10-25,,3,1695.21,completed
970956365,59328,7161012,2025-12-11,478.43,1,478.43,completed
666237907,50321,2617839,2024-10-19,354.71,1,354.71,completed
565128798,10332,6683707,2024-11-19,817.17,1,817.17,completed
671363538,94514,6377515,2024-01-28,779.84,2,1559.68,completed
185070870,25992,9572653,2023-06-14,392.76,1,392.76,completed
459144749,91567,9456107,2023-11-27,331.18,4,1324.72,Completed 
139406542,88664,6305105,2025-09-10,182.41,1,182.41,completed
132011004,42899,4683694,08/12/2024,596.24,2,1192.48,completed
489369668,86876,8808472,2025-10-26,462.59,,2312.95,completed
150498138,48288,5218908,2025-11-24,355.12,2,710.24,completed
701180734,51187,8636803,2025-08-27,349.4,1,349.4,completed
275754941,99807,1644209,2023-12-09,420.31,1,420.31,completed
138001669,47649,4243418,2025-11-22,887.93,1,887.93,completed
461878394,81846,8450406,2023-11-07,252.41,2,504.82,completed
726295561,80525,8784346,2024-03-12,278.3,1,278.3,completed
483004116,48288,3853179,2025-11-21,414.99,1,414.99,completed
228022502,83373,1955353,2024-01-22,648.53,1,648.53,completed
615537436,62186,1647006,2025-09-11,791.36,1,791.36,completed
411244491,65340,9761050,2024-01-24,,1,691.73,completed
956173946,21886,2378687,2024-12-13,56.06,1,56.06,completed
994036475,91567,3540968,2025-02-26,403.35,3,1210.05,completed
628356330,62186,3824302,2024-11-28,186.18,1,186.18,completed
635514773,81517,8503626,2024-08-12,315.85,1,315.85,completed
891522671,97881,9852288,2024-09-20,478.35,1,478.35,completed
363230302,85047,6859154,2025-07-28,833.31,1,833.31,completed
959872510,28466,5272268,2023-06-03,624.09,1,624.09,completed
558239608,37554,6755522,2025-06-18,505.93,3,1517.79,completed
627055321,67815,9048305,2025-08-07,438.57,2,877.14,completed
470486268,92138,6263132,2023-12-20,832.45,2,1664.9,completed
909725439,16407,3063938,2025-08-25,490.38,1,490.38,completed
542292805,71525,6572543,2024-03-19,181.88,2,363.76,Completed 
422171497,67815,4922271,2025-07-04,,1,440.2,completed
383098346,82949,6763948,2025-12-06,211.75,1,211.75,completed
896142606,13242,9203298,2024-11-22,294.29,1,294.29,completed
171234508,47649,1593840,2024-10-01,18.56,3,55.68,completed
927308881,67815,4027528,2025-05-28,171.03,1,171.03,Completed 
583507054,50501,4264715,2025-03-14,575.38,1,575.38,completed
130407600,23452,8095661,2025-08-16,170.22,,170.22,completed
236843407,77233,3932177,2024-05-22,466.18,4,1864.72,completed
673220915,68937,6607915,2024-05-11,215.05,3,645.15,completed
745026752,23444,8916053,2025-06-18,237.68,1,237.68,completed
413655633,58345,6780280,2024-10-08,797.12,1,797.12,completed
161780850,20580,3926110,2025-06-11,62.35,1,62.35,completed
290099973,72808,1754534,2024-01-23,821.4,1,821.4,completed
654011220,28666,1469318,2025-11-16,85.97,1,85.97,completed
478579005,74360,2919938,2024-12-02,80.11,1,80.11,completed
302789093,69873,3118925,2024-07-19,542.33,1,542.33,completed
876909603,76369,7722761,2025-03-19,145.14,1,145.14,completed
296191419,13242,3129684,2023-03-21,37.43,3,112.29,completed
398234961,65340,1364414,2024-07-27,67.08,2,134.16,returned
747867283,81802,3820105,2023-02-15,547.72,2,1095.44,completed
369580232,86771,9985897,2024-02-04,120.4,1,120.4,returned
322939632,71525,9074443,2025-03-04,265.45,1,265.45,completed
138894280,85684,6938801,2024-07-26,753.46,1,753.46,completed
763416740,23444,5877701,2023-06-16,730.26,1,730.26,completed
157141134,99807,9281982,2023-12-02,693.76,1,693.76,completed
340508762,40005,7709644,2024-11-26,896.42,1,896.42,completed
989151156,21752,2646216,2025-01-12,,3,2157.12,completed
279797799,65045,8142116,2023-10-08,,1,821.18,Completed 
830563538,23452,3215921,2023-05-14,29.57,3,88.71,completed
881804799,26908,9400592,2023-01-18,,2,1773.28,returned
867110350,67815,8123790,2024-01-16,433.25,3,1299.75,completed
517672370,69873,6123954,2023-02-03,591.49,1,591.49,completed
393296401,85434,9541384,2023-07-01,,1,727.51,completed
282566605,67815,3201180,2023-06-20,490.55,2,981.1,completed
199541050,59328,9664989,2025-09-23,742.77,2,1485.54,completed
176391156,54616,3160568,2023-01-22,201.41,2,402.82,completed
674410133,20580,2271869,2024-04-19,71.91,2,143.82,completed
419877108,99807,7652863,2023-06-17,42.08,4,168.32,completed
997031214,43900,5084067,2023-11-13,215.8,1,215.8,returned
778585843,99807,2510852,2025-02-11,,1,39.42,completed
482665585,50501,5157604,2024-12-03,719.55,2,1439.1,completed
980881872,23452,5486331,2025-03-14,764.35,2,1528.7,completed
693095436,54616,7507452,2025-02-11,192.6,4,770.4,completed
786874705,37554,7213185,2024-12-04,651.96,1,651.96,completed
759780762,62064,4918222,2023-09-15,834.04,1,834.04,Completed 
575322677,66283,3034374,2025-02-02,169.34,3,508.02,completed
561117437,78579,3719991,2025-11-18,37.5,1,37.5,completed
173388735,51187,2178069,2024-01-25,473.1,2,946.2,completed
940287637,67815,6259430,2025-07-17,349.96,1,349.96,completed
157805690,62268,1231385,2023-07-12,798.23,2,1596.46,completed
438417609,78767,1918088,2024-01-13,622.62,2,1245.24,completed
807190937,13326,5470559,2023-11-24,661.05,3,1983.15,Completed 
369194109,82672,3820105,2023-09-28,179.95,1,179.95,completed
506591593,90504,9387088,2024-06-07,481.71,5,2408.55,completed
500900065,85684,9422590,2023-10-21,866.66,1,866.66,completed
158772167,85684,5548061,2024-11-04,583.86,3,1751.58,completed
631431091,25613,1923307,2023-06-21,707.78,3,2123.34,completed
546999319,83373,8786700,2024-09-26,61.5,3,184.5,completed
511341304,75333,2051909,2024-07-19,668.66,3,2005.98,completed
771026908,85684,1278431,2023-12-15,889.2,1,889.2,completed
920527758,97881,2466360,2024-09-22,844.58,3,2533.74,completed
986626335,92138,4634203,2023-12-24,567.71,1,567.71,completed
613896255,25613,6211097,2025-06-24,617.62,1,617.62,completed
782359131,81802,2111751,2025-12-17,646.48,3,1939.44,completed
630612750,78579,1975917,2024-04-10,460.35,1,460.35,completed
679801550,20003,5550091,2025-03-19,174.51,1,174.51,completed
200361268,47649,3316577,2024-11-14,829.47,1,829.47,completed
494066289,10332,1645545,2025-12-10,564.61,2,1129.22,returned
680640940,62186,7395450,2023-10-09,456.23,2,912.46,completed
375868079,57650,9667041,2025-03-20,110.0,1,110.0,completed
441251036,47696,9149587,2025-02-19,706.62,1,706.62,completed
418643862,56745,9802987,2024-08-20,700.85,1,700.85,completed
862941161,98382,3796576,2023-11-22,832.9,1,832.9,completed
459880135,82672,4160861,2023-11-04,19.69,2,39.38,completed
720298043,20580,8016579,2023-12-06,732.57,1,732.57,completed
477127935,11505,1138952,2024-08-15,411.1,1,411.1,completed
337079523,20003,5241672,2024-12-16,332.78,2,665.56,completed
518897548,77316,2419882,2024-12-23,338.48,3,1015.44,returned
322371669,74360,1388221,2025-11-25,196.84,1,196.84,completed
378431172,25992,8705233,2024-04-03,159.51,1,159.51,completed
575933612,85434,8628030,2024-07-24,559.52,1,559.52,completed
625843650,24514,7233193,2024-11-28,807.63,,3230.52,completed
754383908,76369,5168682,2024-10-27,818.65,1,818.65,completed
837908501,50501,9409777,2023-07-06,364.21,1,364.21,completed
867042850,72808,4493665,2024-04-12,342.25,2,684.5,returned
294997932,85684,5713336,2023-08-26,382.73,1,382.73,completed
785958119,86876,1193997,2024-07-23,649.1,1,649.1,completed
108923928,77316,2756966,2025-07-11,32.76,5,163.8,completed
855150658,39428,9608378,2025-08-02,731.48,1,731.48,completed
535693699,67815,5923599,2024-11-07,211.16,1,211.16,completed
377661627,92138,1352534,2023-08-09,143.47,1,143.47,completed
257811444,13326,5119395,2023-12-13,742.83,1,742.83,completed
840292921,77316,7634228,2025-11-18,753.42,1,753.42,completed
947518638,74262,5395582,2023-12-22,404.46,1,404.46,completed
686045271,62064,6896804,2024-08-22,224.54,1,224.54,completed
133781292,56745,8652015,2024-02-20,871.25,4,3485.0,completed
362099094,41448,3571417,2024-09-12,720.42,1,720.42,completed
985288949,39266,5593431,2024-04-09,279.53,2,559.06,completed
214580269,81846,9203288,2024-02-28,531.37,3,1594.11,completed
919622543,78579,9527848,2023-04-02,275.52,1,275.52,completed
783509238,71609,6260511,2025-11-15,467.62,1,467.62,completed
865625252,26908,1483086,2023-04-26,821.87,,1643.74, RETURNED
776440620,94514,6900575,2024-02-08,365.45,1,365.45, RETURNED
906723593,92138,3011474,2023-11-26,561.13,1,561.13,completed
410540523,88778,6297847,2023-11-12,707.29,1,707.29,completed
119307546,37554,9787096,2024-10-13,385.69,1,385.69,completed
133792923,80525,7620395,2024-10-27,861.99,1,861.99,completed
620469104,83373,2888386,2024-04-22,317.59,1,317.59,completed
212317956,24514,8099740,2025-12-27,446.09,1,446.09,completed
183869966,99807,4010990,2025-04-26,511.67,3,1535.01,completed
492871928,20580,2653277,2023-12-22,565.2,3,1695.6,completed
253497911,50501,6855820,2025-04-11,149.42,1,149.42,completed
428021702,62186,2556835,2024-04-10,10.51,3,31.53,completed
207844904,62268,7838511,2025-12-27,404.73,4,1618.92,completed
423782214,98382,7532175,2024-04-01,895.24,2,1790.48,completed
555313246,39266,3507071,2024-02-11,73.01,2,146.02,completed
648558235,24514,7578948,2024-05-17,47.04,1,47.04,completed
847715310,11505,4799899,2025-04-23,627.98,1,627.98,returned
130750401,73191,6140067,2023-11-23,467.63,1,467.63,completed
852570272,72808,4508569,2025-06-23,898.62,1,898.62,completed
850812237,51875,4604478,2024-11-08,790.89,1,790.89,completed
429560109,50501,6441007,2023-11-16,344.25,,344.25,completed
277827615,74262,6790631,2024-06-10,108.16,1,108.16,completed
495028753,83373,6685840,2025-04-20,144.5,1,144.5,completed
259950243,85434,3924220,2024-11-26,669.09,1,669.09,completed
215080336,47696,1414391,2025-12-28,247.66,4,990.64,completed
791778369,57650,1886713,2023-04-25,593.78,1,593.78,completed
913415130,88778,4077558,2024-08-02,520.91,1,520.91,completed
486294922,10332,8568636,2024-11-18,393.61,1,393.61,completed
515179402,47649,1812278,2024-09-17,817.7,1,817.7,completed
892093541,21886,7413223,2025-02-01,36.57,1,36.57,completed
252736459,74360,3289188,2024-08-25,522.25,4,2089.0,completed
984370148,41448,1776688,2024-11-28,696.66,1,696.66,completed
129301203,91567,5944920,2025-11-16,245.77,5,1228.85,completed
896162975,66283,6880582,2023-05-08,812.5,1,812.5,completed
850144504,67815,3477715,2023-06-25,613.53,1,613.53,completed
627485296,77085,2813509,2024-06-01,644.5,1,644.5,completed
402972787,75333,1571319,2024-07-06,491.26,1,491.26,completed
436097016,81517,1850459,2024-06-14,142.07,1,142.07,completed
353102910,77233,2946053,2024-12-20,273.88,2,547.76,completed
469080180,75333,5248485,2024-01-23,263.33,1,263.33,completed
712235679,98382,5031253,2023-09-11,804.84,1,804.84,completed
638280667,86876,8179073,2023-05-24,316.0,2,632.0,completed
811799478,83924,9541327,2024-11-04,423.02,1,423.02,completed
506631629,57650,8868350,2024-05-16,631.48,1,631.48,completed
973777024,16407,8734098,2024-03-15,37.48,1,37.48,completed
993479359,56745,2070101,2025-03-07,331.19,1,331.19,completed
287251684,81846,3252751,2023-02-12,785.13,1,785.13, RETURNED
544682611,98382,4325308,2024-05-06,259.3,1,259.3,completed
440210218,62268,7204048,2024-11-24,50.22,2,100.44,completed
773800972,81802,8530973,2023-04-13,223.83,1,223.83,completed
476285180,37554,2781734,2024-11-25,427.25,1,427.25,completed
248523344,88664,8898749,2024-09-05,868.27,,1736.54,completed
390496900,62186,8193999,2023-06-07,16.96,1,16.96,completed
134544408,65130,1568591,2023-10-28,107.61,1,107.61,completed
169189123,85434,5475006,2023-12-14,799.03,1,799.03,completed
989571716,88664,8355062,2025-07-26,291.08,1,291.08,completed
709582320,65045,3533863,11/08/2025,,3,2510.7,completed
185115201,74360,7931695,28/10/2023,581.43,1,581.43,completed
977488981,11505,3148384,2023-03-13,178.1,1,178.1,completed
824909323,26908,6796019,2024-08-28,208.93,1,208.93,completed
330933134,93586,3291404,2023-03-14,701.01,1,701.01,completed
144795315,82672,8305768,2024-03-01,153.08,1,153.08,completed
519335915,47696,6832336,2023-04-13,403.39,2,806.78,completed
228999692,37554,6873777,2024-11-10,,4,194.48,completed
524141716,90504,7920333,2025-02-27,182.31,1,182.31,completed
872244240,77893,9839646,2024-10-15,,1,164.13,completed
258432528,50501,4783894,2023-10-23,787.1,,787.1,completed
543447878,20580,4198176,2023-12-24,,1,805.98,completed
254907160,78579,4210726,2025-07-28,604.39,1,604.39,completed
839308600,91567,7413223,2023-12-01,146.3,1,146.3,completed
187630567,88778,1465196,2023-01-05,246.49,1,246.49,completed
254184920,41448,2759873,2023-05-03,653.29,2,1306.58,returned
432912951,50321,4975632,10/12/2023,450.83,1,450.83,completed
972058303,21886,7596512,2023-01-21,786.09,1,786.09,returned
442142421,77233,8785984,2024-07-08,322.68,1,322.68,completed
490600558,26908,3002683,2024-08-10,117.23,,117.23,completed
960102433,62186,4225931,2023-01-05,17.03,1,17.03,completed
276444684,51875,9122709,2023-08-24,613.83,2,1227.66,completed
740331803,90504,6439867,2025-12-08,165.69,2,331.38,completed
585813678,16407,8754797,2023-10-03,380.65,1,380.65,completed
913006812,69958,9432430,2024-06-26,329.71,1,329.71,completed
885684289,71525,4686292,2024-02-06,487.0,1,487.0,completed
739419803,67815,7038721,2023-04-01,150.45,1,150.45,completed
493645273,26908,9310499,2024-03-11,412.73,1,412.73,completed
785363917,57650,8337365,2023-03-07,692.46,1,692.46,completed
466180350,13242,7500445,2024-01-26,687.66,1,687.66,completed
602052667,82949,9610139,2023-07-11,840.67,1,840.67,completed
794433215,65045,7682395,2023-08-07,566.77,3,1700.31,completed
312205459,58345,4445608,2024-12-17,687.98,1,687.98,completed
951298661,91459,9493004,2025-12-19,43.31,1,43.31,completed
961916138,50501,4364682,2025-09-11,373.27,4,1493.08,completed
241357338,85047,3824107,2024-04-19,787.1,1,787.1,completed
168908272,65130,8161252,2025-12-16,34.23,3,102.69,completed
518889224,42899,8409702,2023-07-01,719.98,1,719.98,completed
326598005,78767,8009167,2023-11-22,252.23,1,252.23,completed
489498545,37554,8606438,2024-06-03,255.37,2,510.74,returned
376336946,97881,6420199,2024-04-13,629.62,1,629.62,completed
411813386,21886,2485042,2025-12-21,197.4,1,197.4,completed
337036266,68937,9387088,2025-10-01,514.32,1,514.32,completed
362404772,74262,2875476,2025-12-13,338.63,1,338.63,completed
384003288,55568,9839646,2025-06-22,876.17,1,876.17,completed
127923222,91567,6938050,2023-08-18,678.81,4,2715.24,completed
436420329,47696,2393541,2025-06-17,384.94,1,384.94,completed
456255822,22851,8950253,2025-05-22,803.45,1,803.45,completed
132476563,94514,5042998,2025-07-13,754.48,3,2263.44,completed
677309784,82949,8861121,2023-01-06,234.9,1,234.9,completed
602238326,65763,8991168,2024-02-26,647.03,1,647.03,completed
877920504,70433,7195471,2025-10-03,758.56,1,758.56,completed
249128838,65130,7893064,2023-09-28,775.38,1,775.38,completed
526889237,94829,2667363,2024-07-25,308.83,1,308.83,returned
546295280,21752,2885707,2025-05-01,67.81,1,67.81,returned
812331967,66283,7875650,2024-11-14,364.4,4,1457.6,completed
779098196,54616,2782899,2024-01-18,13.48,1,13.48,completed
976718055,91567,7526090,2024-11-16,494.12,1,494.12,completed
145712420,71609,4696821,2024-12-20,251.22,1,251.22,completed
272757056,24514,6248095,2023-08-07,460.32,1,460.32,completed
319869073,65340,4756636,2023-08-04,147.71,1,147.71,completed
831086264,54616,9860587,2025-03-03,,1,114.09,completed
226879064,94514,7309236,10/04/2025,520.44,1,520.44,completed
